snapshot_date,season,team,conf,games,record,adj_oe,adj_de,barthag,adj_tempo,efg_off,efg_def,tor_off,tor_def,orb_off,drb_def,ftr_off,ftr_def,wab,source_url
2025-11-04,2026,Kentucky,SEC,1,1–00–0,102.6148,80.414,0.942933,69.0192,52.411,34.01,18.6142,15.7173,37.565,12.27,35.5131,41.5157,0.0463,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,LIU,NEC,1,0–10–0,96.4192,118.0215,0.0894222,72.4114,43.6195,61.8234,21.1181,26.824,33.3104,50.0247,56.443,54.5207,-0.6203,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Lafayette,Pat,1,0–10–0,117.348,119.7222,0.4429133,69.8167,50.0126,50.0117,12.742,9.9237,30.8132,40.0209,35.9125,33.3109,-0.6201,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Lehigh,Pat,1,0–10–0,97.0188,96.77,0.5107126,72.3117,41.2209,48.4104,22.0191,19.1101,24.3197,41.7218,45.185,32.8103,-0.09131,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Lindenwood,OVC,1,0–10–0,93.2208,104.6138,0.2089193,77.837,35.2243,50.6132,18.3135,9.1243,23.4205,41.822,42.695,28.07,-0.16139,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Lipscomb,ASun,1,0–10–0,92.6211,119.122,0.0527236,72.4114,35.7239,68.425,24.1215,8.0248,23.7202,24.258,39.3109,25.055,-0.17142,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Long Beach St.,BW,1,0–10–0,79.6246,96.467,0.099422,69.8167,36.4232,52.5148,29.5245,21.175,31.6125,34.3156,8.5255,31.793,-0.34165,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Louisiana,SB,1,0–10–0,104.8132,123.3234,0.1333214,68.1207,50.0126,60.9228,18.7144,17.1143,25.718,28.6101,15.3241,60.9228,-0.9243,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Louisiana Monroe,SB,1,0–10–0,109.599,149.7256,0.0265248,74.865,58.941,63.8242,17.4119,24.043,19.4226,61.3256,39.3109,40.015,-1.0254,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Louisiana Tech,CUSA,1,0–10–0,87.2235,112.5189,0.0506237,64.1245,39.0224,50.0117,20.7178,16.0166,22.2211,48.6245,34.0138,50.0191,-0.49187,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Louisville,ACC,1,1–00–0,115.259,65.31,0.99851,80.012,62.918,24.61,20.818,30.75,36.479,25.569,53.254,38.6142,0.01118,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Loyola Chicago,A10,1,1–00–0,110.587,122.9231,0.2277189,69.6171,54.586,52.3146,9.718,19.593,29.3148,50.0247,37.9118,35.9131,0.0297,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Loyola MD,Pat,1,0–10–0,91.8217,105.1141,0.1740203,69.3185,38.0228,46.587,16.9104,15.3182,17.6231,34.3156,50.061,31.692,-0.9234,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Maine,AE,1,0–10–0,76.7251,88.332,0.1663205,65.0237,36.3235,47.594,22.4196,23.945,14.3246,47.124,23.5208,28.876,-0.5196,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Marist,MAAC,1,0–10–0,91.5223,91.037,0.5146125,64.8239,51.1117,40.641,26.7231,16.3158,24.0201,30.8122,56.84,60.4226,-0.6202,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Marquette,BE,1,1–00–0,91.722,78.27,0.860757,79.123,45.7176,32.16,18.3135,30.08,38.558,38.82,67.217,20.933,0.021,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Marshall,SB,1,1–00–0,95.9193,85.325,0.793673,78.332,57.163,46.486,31.9253,24.541,35.785,25.064,33.9139,65.5239,0.249,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Maryland,B10,1,1–00–0,109.696,107.916,0.5449119,67.1217,54.586,50.0117,17.6124,29.313,34.498,25.878,45.582,32.71,0.01121,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Maryland Eastern Shore,MEAC,1,0–10–0,78.5248,79.211,0.4754129,59.0256,41.121,39.234,27.2236,18.6114,26.3173,27.996,19.6228,30.083,-0.7222,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Massachusetts,MAC,1,0–10–0,81.6241,94.958,0.149221,79.222,46.4171,57.1193,24.5216,31.93,25.0189,35.7172,65.518,33.9116,-0.9251,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Mercer,SC,1,0–10–0,100.0171,97.071,0.5860113,72.2118,34.3246,54.9175,7.15,27.122,25.5187,45.7235,31.3166,24.654,-0.1714,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Mercyhurst,NEC,1,0–10–0,76.4252,93.655,0.0889223,70.0163,30.8253,41.349,16.396,17.7129,20.9219,39.5206,21.7219,73.1246,-0.46181,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Merrimack,MAAC,1,0–10–0,94.1204,106.0151,0.2044195,70.515,39.3222,48.2101,15.78,20.084,23.1208,38.9201,48.271,45.6176,-0.9245,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Miami FL,ACC,1,1–00–0,109.1103,101.7113,0.691791,78.135,58.254,53.4162,20.4176,19.0103,34.896,15.614,75.58,24.151,0.038,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Miami OH,MAC,1,1–00–0,105.0131,107.3157,0.4385137,73.099,56.074,55.7181,16.192,25.434,25.0189,16.717,46.675,30.285,0.0557,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Michigan,B10,1,1–00–0,143.42,100.193,0.98431,74.865,77.91,50.8133,10.323,14.2197,26.1175,12.88,18.6231,23.448,0.0831,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Michigan St.,B10,1,1–00–0,107.8111,103.2128,0.6234105,69.8167,46.7166,57.0191,14.461,18.8108,46.32,9.74,61.728,10.53,0.0462,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Milwaukee,Horz,1,1–00–0,110.093,116.6206,0.3366164,82.06,47.9158,48.4104,11.329,22.656,41.24,37.2187,60.032,54.0205,0.0392,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Minnesota,B10,1,1–00–0,110.489,91.24,0.899347,69.717,60.927,38.631,19.416,19.495,37.565,25.064,54.549,47.4185,0.01126,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Mississippi,SEC,1,1–00–0,122.629,104.4137,0.863455,68.5201,58.353,40.641,15.069,19.593,44.427,25.671,55.648,47.2184,0.0387,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Mississippi Valley St.,SWAC,1,0–10–0,72.5254,120.1223,0.0030255,82.55,33.6248,56.1184,30.7251,9.424,12.8248,34.1155,34.5136,50.0191,-0.7216,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Missouri,SEC,1,1–00–0,127.315,96.468,0.960824,69.9165,63.914,45.273,22.3195,18.1125,47.115,24.461,34.4137,25.858,0.2011,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Montana St.,BSky,1,0–10–0,118.745,110.0173,0.707089,67.5215,58.057,54.8173,16.089,13.1209,21.4215,35.5169,30.417,75.0248,-0.5191,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Morgan St.,MEAC,1,0–10–0,100.3164,107.3158,0.3159167,76.649,45.7176,46.285,21.2183,9.3242,29.7142,35.0162,41.4101,60.0224,-0.5195,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Mount St. Mary's,MAAC,1,0–10–0,94.9197,100.296,0.349216,72.6107,44.6186,49.011,29.7246,13.4205,25.8177,16.717,41.3103,72.9245,-0.4618,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Murray St.,MVC,1,1–00–0,104.1138,100.295,0.6075112,79.419,46.6169,50.0117,17.7126,21.569,28.6152,27.894,55.945,28.171,0.083,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,N.C. State,ACC,1,1–00–0,132.55,106.5152,0.925038,73.984,72.73,49.011,12.438,24.739,45.224,21.239,46.974,58.322,0.0112,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,NJIT,AE,1,1–00–0,116.352,100.09,0.850858,67.921,57.66,37.326,17.0108,12.4216,25.718,40.4212,13.6247,26.962,0.221,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Navy,Pat,1,1–00–0,115.358,90.135,0.944032,67.6213,54.586,41.853,12.438,23.354,32.3121,29.411,43.69,44.9171,0.1025,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Nebraska,B10,1,1–00–0,106.3123,92.145,0.838761,68.8196,54.785,32.37,12.845,17.0145,37.565,26.181,39.1111,20.031,0.0386,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Nebraska Omaha,Sum,1,0–10–0,94.72,101.7112,0.3056169,74.28,50.0126,46.688,21.5187,17.7129,27.8162,28.6101,28.1185,55.921,-0.823,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Nevada,MWC,1,1–00–0,123.724,88.231,0.980012,65.7229,50.0126,39.033,16.089,20.778,48.611,22.245,50.061,34.0119,0.0736,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,New Hampshire,AE,1,0–10–0,70.8255,111.1178,0.0055254,72.8105,28.3254,56.919,18.7144,8.6246,17.4233,24.157,15.0244,80.4251,-0.28156,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,New Haven,NEC,1,0–10–0,98.618,100.6106,0.4427134,69.1188,47.1165,55.4177,16.51,18.0126,11.8251,32.3135,26.9194,35.7128,-0.13136,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,New Orleans,Slnd,1,1–00–0,120.739,87.228,0.976814,75.263,55.381,41.045,25.3222,13.3206,42.935,30.8122,33.3143,38.8144,0.62,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Niagara,MAAC,1,0–10–0,89.423,115.7203,0.0486239,69.3185,43.8193,66.4248,22.5197,23.945,19.4226,26.987,56.344,23.65,-0.7215,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Nicholls St.,Slnd,1,0–10–0,83.6239,95.16,0.1846198,69.1188,34.0247,52.4147,15.78,18.6114,12.225,37.5188,41.51,35.5125,-0.28157,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,North Carolina,ACC,1,1–00–0,122.131,74.24,0.99682,74.865,58.55,37.527,15.986,22.656,37.565,23.35,33.8142,14.111,0.1024,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,North Carolina A&T,CAA,1,0–10–0,99.9173,116.1204,0.1509209,77.046,46.7166,60.3223,15.885,17.2141,18.923,29.411,36.7122,33.3109,-0.6206,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,North Carolina Central,MEAC,1,0–10–0,101.3155,131.2252,0.0487238,71.0135,49.0145,72.7254,24.7218,12.4216,21.2216,45.2233,58.336,46.9183,-0.3116,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,North Dakota,Sum,1,0–10–0,91.9216,100.4101,0.2665179,68.3205,42.7202,60.3223,13.553,20.382,16.7235,36.7181,27.4191,46.6181,-0.17141,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,North Dakota St.,Sum,1,0–10–0,100.117,100.398,0.4924127,68.0209,43.9192,53.3161,10.626,18.2123,28.2157,16.717,16.7235,57.8219,-0.8224,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Northeastern,CAA,1,0–10–0,92.0215,100.091,0.2768177,70.6149,47.5162,50.0117,17.5121,21.569,29.7142,31.4129,43.392,33.3109,-1.0253,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Northern Arizona,BSky,1,0–10–0,101.0159,108.8166,0.2987171,69.4178,43.8193,50.8133,8.712,14.5193,30.6136,33.3144,16.4237,36.7134,-0.9241,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Northern Illinois,MAC,1,1–00–0,117.347,123.0233,0.3668155,71.8122,63.815,58.9216,24.0213,17.4137,61.31,19.429,40.0105,39.3147,0.01114,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Northwestern,B10,1,1–00–0,97.8184,78.38,0.927937,70.515,41.3207,30.84,17.7126,16.3158,39.549,20.937,73.111,21.737,0.0379,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Northwestern St.,Slnd,1,0–10–0,100.2169,114.6197,0.17512,71.4129,45.7176,57.0191,21.2183,15.9169,27.0169,43.6225,36.2124,32.499,-0.29159,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Notre Dame,ACC,1,1–00–0,123.725,99.887,0.92134,70.515,61.823,43.662,26.8233,21.175,50.09,33.3144,54.549,56.4214,0.0556,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Oakland,Horz,1,0–10–0,124.921,128.0244,0.4299139,72.9101,50.812,77.9256,14.259,10.3234,12.8248,26.181,23.4209,18.626,-0.06129,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Ohio,MAC,1,0–10–0,113.866,116.8208,0.425114,70.4155,55.677,57.1193,13.349,23.945,20.0224,41.9221,34.9134,50.0191,-0.9246,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Ohio St.,B10,1,1–00–0,127.117,122.3228,0.610311,78.529,70.44,57.9199,19.8167,15.1184,45.821,28.6101,98.11,26.361,0.0385,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Oklahoma,SEC,1,1–00–0,112.772,108.1162,0.6185106,71.4129,63.616,44.772,14.867,18.9105,40.046,30.0116,25.72,15.215,0.01117,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Oklahoma St.,B12,1,1–00–0,101.1158,94.457,0.686993,84.93,50.0126,40.641,17.6124,18.711,36.677,22.947,41.799,31.995,0.0389,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Old Dominion,SB,1,0–10–0,106.0126,101.211,0.6309103,72.0121,55.776,56.0182,25.4223,16.1165,16.7235,25.064,30.2172,46.6181,-0.5198,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Oral Roberts,Sum,1,0–10–0,89.9228,97.472,0.2846174,79.714,40.6214,50.0117,18.7144,17.6132,22.9209,36.6179,31.9162,41.7158,-0.519,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Oregon,B10,1,1–00–0,84.6238,78.91,0.690092,73.296,37.9229,36.22,27.724,23.848,39.549,33.3144,44.887,29.279,0.1419,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Oregon St.,WCC,1,1–00–0,103.3142,97.877,0.651798,66.8221,53.396,43.965,18.2133,10.6231,16.7235,28.21,57.838,16.721,0.1517,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Penn St.,B10,1,1–00–0,101.1157,107.1155,0.3407163,69.4178,53.593,42.956,10.121,10.1235,21.2216,27.389,43.989,12.96,0.0467,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Pittsburgh,ACC,1,1–00–0,107.5113,98.378,0.738183,65.7229,49.1143,48.2101,27.5238,18.3119,51.56,21.643,50.959,16.118,0.0737,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Portland St.,BSky,1,0–10–0,104.7133,101.8114,0.5786115,80.87,56.868,52.6152,26.1226,21.272,23.5203,31.3126,27.1192,63.2233,-0.44178,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Presbyterian,BSth,1,0–10–0,87.8233,121.7227,0.022725,66.6223,41.8204,54.5168,23.3202,12.4216,29.4145,32.3135,44.986,43.6167,-0.9247,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Providence,BE,1,1–00–0,106.3122,108.9168,0.4310138,80.211,55.677,50.0117,12.845,16.7154,22.2211,20.937,43.591,32.398,0.02106,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Purdue,B10,1,1–00–0,121.336,93.656,0.952029,62.2253,58.55,35.013,11.329,16.2162,37.565,41.7218,27.1192,5.71,0.039,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Purdue Fort Wayne,Horz,1,0–10–0,105.113,118.0214,0.2085194,74.477,48.4149,65.8247,17.3117,20.084,15.8242,25.064,15.624,35.1124,-0.41173,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Queens,ASun,1,0–10–0,103.3143,108.4164,0.3653156,69.5175,47.6161,45.273,23.6206,13.92,37.864,39.0204,25.4201,50.0191,-0.8226,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Quinnipiac,MAAC,1,0–10–0,105.5128,115.42,0.2642181,80.78,45.518,62.3237,26.3228,16.7154,32.6114,43.2223,28.4182,49.319,-0.19148,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Radford,BSth,1,1–00–0,113.767,141.9255,0.0726229,62.9251,58.842,52.5148,11.329,17.7129,43.333,46.9239,60.83,33.9116,0.00127,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Rhode Island,A10,1,1–00–0,111.68,92.044,0.902346,74.672,58.745,45.576,18.915,27.122,48.413,27.591,38.1116,40.015,0.0395,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Rider,MAAC,1,0–10–0,103.2144,115.1199,0.221819,65.5234,35.7239,53.1157,21.9189,9.424,32.5117,53.7253,59.235,53.1202,-0.18146,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Robert Morris,Horz,1,0–10–0,111.879,128.9246,0.1628206,73.591,59.439,69.1252,33.5255,16.0166,44.825,45.5234,45.879,93.6255,-0.25153,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,SMU,ACC,1,1–00–0,128.114,115.4201,0.768777,70.515,63.017,46.183,15.172,20.68,28.6152,30.3118,84.04,68.6243,0.0649,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Saint Francis,NEC,1,0–10–0,101.6153,110.7176,0.2709178,75.36,44.7185,63.6241,18.915,14.8189,30.014,40.0209,15.2242,25.757,-0.35166,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Saint Joseph's,A10,1,1–00–0,112.574,117.9213,0.3702152,71.3132,50.0126,50.0117,9.919,12.7213,40.046,30.8122,33.3143,35.9131,0.02101,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
2025-11-04,2026,Saint Louis,A10,1,1–00–0,114.462,99.586,0.831863,75.459,56.074,39.537,19.416,11.7223,38.954,14.913,31.3166,41.916,0.0464,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251104&top=0&conlimit=All&state=All
